,name,station_code,code,code2,code3,interchange,NS,SW,CC,EW,NE,BP,CE,DT,PW,TE,PE,CG,SE,totalTapIn,totalTapOut,cluster,postal,x,y,lat,long,subzone,area,region,status,bus_interchange,mrt_interchange,svc,bus count,pop,geometry,groceryCount,mallCount,adj_stations,dist_to_nearest_station,hub,min_dist_to_hub,nearest_hub,bus_rank,pop_rank,hub_dist_rank,adj_count_rank,dist_to_neighbour_rank,pop-bus_rank,bizCount
49,Tan Kah Kee,DT8,DT8,,,False,,,,,,,,8.0,,,,,,65075.25,60294.25,1.0,266268,25155.62211,34198.80531,1.325556235,103.8077603,Coronation Road,Bukit Timah,Central,operational,False,False,"170A,174,961,154,157,74,151,852,961M,67,156",11,6690.0,POINT (1.325556235 103.8077603),20,0,4.0,0.8896428652671464,False,6.695115347666235,Raffles Place,0.3959731543624161,0.4463087248322148,0.8523489932885906,0.4697986577181208,0.3926174496644295,0.050335570469798696,368
50,Pasir Ris,EW1,EW1,,,False,,,,1.0,,,,,,,,,,401240.0,386808.5,0.0,519634,40905.59746000001,39449.98234,1.373043316,103.9492845,Pasir Ris Central,Pasir Ris,East,operational,True,False,"53A,53,359,88,403,12,5,15,17,3,68,15A,89,58B,518,81,4N,21,358,12e,354,89A,3A,6,39,518A,58,109",28,32240.0,POINT (1.373043316 103.9492845),19,10,1.0,1.965951907093692,False,2.2428913140207576,Tampines,0.8020134228187921,0.825503355704698,0.26174496644295303,0.07046979865771813,0.9798657718120806,0.023489932885906062,722
51,Kallang,EW10,EW10,,,False,,,,10.0,,,,,,,,,,142670.25,146412.25,0.0,387405,32236.60384,32643.33024,1.31148891,103.8713865,Boon Keng,Kallang,Central,operational,True,False,"26,7A,12,961M,2A,980,141,32,961,62,985,31,63A,853M,33,67,853,51,100,175,13,80,63,7,21,11,21A,2,197,140",30,11790.0,POINT (1.31148891 103.8713865),46,17,11.0,0.9658012889408452,False,3.763491111914984,Raffles Place,0.8389261744966443,0.6174496644295302,0.42953020134228187,0.8087248322147651,0.4899328859060403,-0.2214765100671141,4067
52,Lavender,EW11,EW11,,,False,,,,11.0,,,,,,,,,,215537.75,219922.0,2.0,208699,31277.40623,32188.73379,1.307377817,103.8627676,Lavender,Kallang,Central,operational,False,False,"107M,7A,12,961M,2A,980,32,133,961,63A,33,51,100,175,80,63,107,61,7,145,2,197",22,9690.0,POINT (1.307377817 103.8627676),44,26,16.0,0.7003291251881704,False,2.874820352400629,Raffles Place,0.7214765100671141,0.5302013422818792,0.3355704697986577,0.8926174496644296,0.19463087248322147,-0.1912751677852349,4453
53,Bugis,EW12/DT14,EW12,DT14,,True,,,,12.0,,,,14.0,,,,,,531980.25,553477.5,2.0,188022,30491.60007,31424.35127,1.300465085,103.8557067,Victoria,Rochor,Central,operational,False,True,"170A,130,7A,12,2A,2N,980,133,32,851,63A,48,33,851e,51,175,80,63,960,4N,61,7,145,57,12e,960e,2,197",28,1760.0,POINT (1.300465085 103.8557067),51,44,17.0,0.4984674235226166,False,1.8771511850231424,Raffles Place,0.8020134228187921,0.3355704697986577,0.2080536912751678,0.9127516778523491,0.12080536912751677,-0.4664429530201342,7952
54,City Hall,EW13/NS25,EW13,NS25,,True,25.0,,,13.0,,,,,,,,,,424303.5,437093.0,2.0,179100,30144.25038,30591.900810000006,1.292936722,103.8525856,City Hall,Downtown Core,Central,operational,False,True,"130,NR6,5N,195,850E,124,162M,7A,502,131,961M,2N,133,1N,111,32,656,961,851,665,162,660,NR5,195A,63A,166,36,16M,857,851e,502A,167,174,6N,652,51,NR8,175,14A,518,NR2,80,951E,63,77,960,36A,4N,174e,131A,14e,61,7,145,857B,106,NR1,3N,36B,960e,16,197,518A,663,14",65,80.0,POINT (1.292936722 103.8525856),51,44,21.0,0.2887792829093708,False,0.9876851859571854,Raffles Place,1.0,0.13758389261744966,0.08724832214765099,1.0,0.02348993288590604,-0.8624161073825504,9033
55,Raffles Place,EW14/NS26,EW14,NS26,,True,26.0,,,14.0,,,,,,,,,,435195.0,421867.25,1.0,48618,30019.18053,29617.61258,1.28412561,103.8514617,Raffles Place,Downtown Core,Central,operational,False,True,"130,850E,70,131,196A,196,656,665,162,660,868E,167,652,75,100,10e,10,196e,951E,107,131A,57,663",23,40.0,POINT (1.28412561 103.8514617),35,34,17.0,0.3874037875731798,True,0.0,Raffles Place,0.7550335570469798,0.12416107382550336,0.016778523489932886,0.9127516778523491,0.05704697986577181,-0.6308724832214765,8251
56,Tanjong Pagar,EW15,EW15,,,False,,,,15.0,,,,,,,,,,360700.5,378395.5,2.0,69119,29380.75674,28781.18833,1.276561317,103.8457252,Tanjong Pagar,Downtown Core,Central,operational,False,False,"186,672,670,653,651,671,131,666,656,970,655,665,660,167,652,661,654,667,57,668,657,400,663",23,670.0,POINT (1.276561317 103.8457252),32,21,11.0,0.6933177605293387,False,1.0555294077844253,Raffles Place,0.7550335570469798,0.23154362416107385,0.09395973154362416,0.8087248322147651,0.18791946308724836,-0.5234899328859061,6902
57,Outram Park,EW16/NE3,EW16,NE3,,True,,,,16.0,3.0,,,,,,,,,385618.0,367691.25,2.0,59816,28681.24929,29130.52227,1.279720594,103.8394399,Singapore General Hospital,Bukit Merah,Central,operational,True,True,"147,124,147A,12,961M,2,851,961,970,63A,33,CT8,166,851e,190,CT18,63,61,12e,143,54,197",22,10.0,POINT (1.279720594 103.8394399),39,31,9.0,0.7820598665815426,False,1.423362413498626,Raffles Place,0.7214765100671141,0.053691275167785234,0.15436241610738255,0.7785234899328859,0.2953020134228188,-0.6677852348993288,7069
58,Tiong Bahru,EW17,EW17,,,False,,,,17.0,,,,,,,,,,350869.5,372828.5,0.0,168731,27346.33227,29836.20442,1.286102536,103.8274451,Tiong Bahru Station,Bukit Merah,Central,operational,True,False,"5,33A,123,851,123M,122,195,33,121,195A,NR5,63,63A,16,16M",15,15120.0,POINT (1.286102536 103.8274451),49,31,4.0,1.2530779585060254,False,2.6788867588814638,Raffles Place,0.5302013422818792,0.6711409395973155,0.3087248322147651,0.4697986577181208,0.7751677852348994,0.14093959731543626,6830
59,Redhill,EW18,EW18,,,False,,,,18.0,,,,,,,,,,235756.25,245213.25,2.0,158792,26155.0535,30226.75978,1.2896345340000002,103.816741,Redhill,Bukit Merah,Central,operational,False,False,"32,145,33A,186,63,122,51,33,145A,64,970,139,120,NR5,63A,132",16,10620.0,POINT (1.2896345340000002 103.816741),39,18,2.0,1.2530779585060254,False,3.908097849352169,Raffles Place,0.5671140939597316,0.5771812080536913,0.4563758389261745,0.2046979865771812,0.7751677852348994,0.010067114093959773,1644
60,Queenstown,EW19,EW19,,,False,,,,19.0,,,,,,,,,,191998.0,181707.0,0.0,149729,24968.26735,30770.391110000004,1.294550852,103.8060772,Mei Chin,Queenstown,Central,operational,False,False,"111,186,145,195,51,64,970,195A,NR5",9,15570.0,POINT (1.294550852 103.8060772),30,8,2.0,1.2421582941611222,False,5.176712782653108,Raffles Place,0.2953020134228188,0.6778523489932886,0.6241610738255033,0.2046979865771812,0.7449664429530202,0.3825503355704698,1323
61,Tampines,EW2/DT32,EW2,DT32,,True,,,,2.0,,,,32.0,,,,,,715309.0,735502.0,0.0,529538,40444.9732,37267.02627,1.3533016759999998,103.9451446,Tampines East,Tampines,East,operational,True,True,"72,19,46,31A,293T,2N,68A,15,37,969A,129,29A,31,8,3,68,4,969,67,291T,15A,27,65,298,23,38,10,69,81,28,29,20,68B,127,21,127A,293,168,291,3A,27A,292",42,130980.0,POINT (1.3533016759999998 103.9451446),27,9,3.0,1.1027871225118029,True,0.0,Tampines,0.9261744966442952,0.9966442953020134,0.016778523489932886,0.34899328859060397,0.6543624161073825,0.07046979865771807,981
62,Commonwealth,EW20,EW20,,,False,,,,20.0,,,,,,,,,,208462.75,202702.25,0.0,149735,24094.79514,31649.59892,1.302501999,103.7982285,Commonwealth,Queenstown,Central,operational,False,False,"32,196,111,145,105,198,147,122,195,100,970,195A,NR5,61",14,7000.0,POINT (1.302501999 103.7982285),22,5,6.0,1.0303527305254971,False,6.260601830569838,Raffles Place,0.5,0.4563758389261745,0.7919463087248322,0.6610738255033557,0.5570469798657718,-0.043624161073825496,864
63,Dover,EW22,EW22,,,False,,,,22.0,,,,,,,,,,165194.0,168151.0,2.0,138677,21914.55093,32634.11863,1.311405293,103.7786378,Singapore Polytechnic,Queenstown,Central,operational,False,False,"105,147,106,NR8,74,NR5,166,185,14",9,100.0,POINT (1.311405293 103.7786378),27,6,4.0,1.3724341346400135,False,4.709315350653863,Jurong East,0.2953020134228188,0.1476510067114094,0.5570469798657718,0.4697986577181208,0.8657718120805369,-0.1476510067114094,691
64,Clementi,EW23,EW23,,,False,,,,23.0,,,,,,,,,,627584.5,662673.0,2.0,129580,20418.10551,33044.49447,1.315116253,103.7651915,Clementi Central,Clementi,West,operational,True,False,"147,154,5N,106A,196,284,99,105,201,NR5,285,166,185,96,NR8,175,7B,52,14,78,7,189,106,184,96B,165,183,105B,154B,96A,173,282,156",33,14000.0,POINT (1.315116253 103.7651915),20,4,1.0,1.5506778896737483,False,3.2412617799871386,Jurong East,0.8624161073825504,0.6442953020134228,0.3758389261744967,0.07046979865771813,0.9463087248322148,-0.2181208053691276,743
65,Jurong East,EW24/NS1,EW24,NS1,,True,1.0,,,24.0,,,,,,,,,,985138.25,998749.5,2.0,609690,17869.05705,35038.96887,1.333152816,103.7422863,Jurong Gateway,Jurong East,West,operational,True,True,"98M,97,506,98,143M,334,97e,105,160,183B,333,51A,197,167,51,49,160M,52,66,78,990,105B,41,183,143,160A,335",27,450.0,POINT (1.333152816 103.7422863),37,6,2.0,1.4855128960846855,True,0.0,Jurong East,0.7919463087248322,0.21476510067114093,0.016778523489932886,0.2046979865771812,0.9328859060402684,-0.5771812080536912,1341
66,Chinese Garden,EW25,EW25,,,False,,,,25.0,,,,,,,,,,136837.0,130517.25,0.0,609959,16790.74663,36056.30189,1.342352821,103.7325967,Lakeside (Leisure),Jurong East,West,operational,False,False,"180,335,180A",3,1070.0,POINT (1.342352821 103.7325967),36,7,2.0,1.3120340939234874,False,1.4855128960846855,Jurong East,0.1174496644295302,0.30201342281879195,0.17449664429530198,0.2046979865771812,0.8355704697986577,0.18456375838926176,977
67,Lakeside,EW26,EW26,,,False,,,,26.0,,,,,,,,,,506201.75,454782.5,0.0,649845,15494.49695,36267.14703,1.344259115,103.7209491,Taman Jurong,Jurong West,West,operational,False,False,"180,154B,98M,98A,246,187,154,98B,49,180A,98,240,240M,240A,154A,335",16,39920.0,POINT (1.344259115 103.7209491),19,6,2.0,1.3120340939234874,False,2.674180152250192,Jurong East,0.5671140939597316,0.8926174496644296,0.30201342281879195,0.2046979865771812,0.8355704697986577,0.325503355704698,591
68,Boon Lay,EW27,EW27,,,False,,,,27.0,,,,,,,,,,681791.25,779604.5,0.0,649846,13837.982719999998,35641.91912,1.338604055,103.7060646,Jurong West Central,Jurong West,West,operational,True,False,"246,249,974A,154,5N,180A,181,180,243G,405,242,79A,198,974,181M,157,178,258,240,NR5,240M,243W,193,30,179A,174,187,192,252,241,179,199,174e,79,172,251,194,198A,154B",39,63760.0,POINT (1.338604055 103.7060646),16,5,2.0,0.978469506613824,False,4.071943124358784,Jurong East,0.9093959731543624,0.9630872483221476,0.4697986577181208,0.2046979865771812,0.5067114093959731,0.05369127516778527,711
69,Pioneer,EW28,EW28,,,False,,,,28.0,,,,,,,,,,439003.0,343828.25,0.0,648310,12864.96983,35529.51155,1.337587011,103.6973216,Jurong West Central,Jurong West,West,operational,False,False,"193,502A,974A,5N,192,974,651,241,179,241A,502,258,185",13,63760.0,POINT (1.337587011 103.6973216),13,5,1.0,0.978469506613824,False,5.022747922500559,Jurong East,0.4630872483221477,0.9630872483221476,0.6040268456375839,0.07046979865771813,0.5067114093959731,0.5,626
70,Joo Koon,EW29,EW29,,,False,,,,29.0,,,,,,,,,,261623.0,265213.25,1.0,629116,10756.33797,34438.26178,1.327717041,103.678375,Joo Koon,Pioneer,West,operational,True,False,"99,254,257,255,193,252,974A,182,192,253,974,258,182M",13,30.0,POINT (1.327717041 103.678375),7,1,0.0,2.1853554634564847,False,7.13036104103914,Jurong East,0.4630872483221477,0.11073825503355704,0.8791946308724832,0.013422818791946308,0.9865771812080536,-0.3523489932885906,445
71,Simei,EW3,EW3,,,False,,,,3.0,,,,,,,,,,240202.0,239028.0,0.0,529888,41361.22817,36149.75278,1.343197079,103.9533772,Simei,Tampines,East,operational,False,False,"20,9A,5,38,4N,9",6,39450.0,POINT (1.343197079 103.9533772),25,9,6.0,0.9144152082956204,False,1.4491265706497145,Tampines,0.2046979865771812,0.8825503355704698,0.1610738255033557,0.6610738255033557,0.4429530201342282,0.6778523489932886,913
72,Gul Circle,EW30,EW30,,,False,,,,30.0,,,,,,,,,,67563.5,58921.0,1.0,637288,8770.351501000001,33526.57337,1.319470901,103.6605305,Gul Circle,Pioneer,West,operational,False,False,"192,193",2,20.0,POINT (1.319470901 103.6605305),2,0,1.0,1.2848036354872407,False,9.21484949045348,Jurong East,0.08053691275167785,0.09060402684563758,0.9731543624161074,0.07046979865771813,0.8154362416107382,0.010067114093959731,191
73,Tuas Crescent,EW31,EW31,,,False,,,,31.0,,,,,,,,,,70984.5,62332.25,1.0,639608,7495.837867,33698.726310000005,1.321026956,103.6490782,Tuas North,Tuas,West,operational,False,False,"254,247",2,30.0,POINT (1.321026956 103.6490782),4,0,2.0,1.2848036354872407,False,10.448848491215383,Jurong East,0.08053691275167785,0.11073825503355704,0.9865771812080536,0.2046979865771812,0.8154362416107382,0.030201342281879207,194
74,Tuas West Road,EW32,EW32,,,False,,,,32.0,,,,,,,,,,73748.25,68619.0,1.0,639609,6442.928612,34689.35177,1.329985047,103.6396166,Tuas Bay,Tuas,West,operational,False,False,"248M,254,193,192,248",5,10.0,POINT (1.329985047 103.6396166),6,0,2.0,1.2463794591223825,False,11.418701030380936,Jurong East,0.17114093959731544,0.053691275167785234,0.9932885906040269,0.2046979865771812,0.7550335570469798,-0.1174496644295302,158
75,Tuas Link,EW33,EW33,,,False,,,,33.0,,,,,,,,,,43759.0,43322.25,1.0,638418,6150.862788,35894.35822,1.340882425,103.6369914,Tuas Promenade,Tuas,West,operational,True,False,"248M,193,247,182,192,248,182M",7,10.0,POINT (1.340882425 103.6369914),0,0,1.0,1.2463794591223825,False,11.736584520205364,Jurong East,0.2348993288590604,0.053691275167785234,1.0,0.07046979865771813,0.7550335570469798,-0.1812080536912752,96
76,Tanah Merah,EW4,EW4,,,False,,,,4.0,,,,,,,,,,213956.0,192887.25,2.0,467356,40579.09978,34379.43168,1.327187291,103.9463486,Bedok South,Bedok,East,operational,False,False,"9A,24,35M,47,12e,9,45,35,14A,38,12,31,31A,48,2,2A,14",17,46690.0,POINT (1.327187291 103.9463486),25,5,3.0,1.8537477384446064,False,2.9068700284718134,Tampines,0.5939597315436241,0.9328859060402684,0.3422818791946309,0.34899328859060397,0.9731543624161074,0.3389261744966443,775
77,Bedok,EW5,EW5,,,False,,,,5.0,,,,,,,,,,464385.25,460489.25,0.0,467347,38757.95205,34024.70478,1.323979969,103.9299845,Bedok North,Bedok,East,operational,True,False,"9A,155,26,854,24,87,17A,7A,137,196A,401,18,228,222A,30e,196,9,32,60T,2A,229,17,31,25,33,222,60,16M,67,30,35M,854e,225W,33B,14A,38,69,28,4N,225G,7,222B,168,35,40,2,16,197,137A,14",50,81840.0,POINT (1.323979969 103.9299845),26,3,4.0,1.426259031656461,False,3.6702170876353453,Tampines,0.9865771812080536,0.9798657718120806,0.4161073825503356,0.4697986577181208,0.906040268456376,-0.0067114093959731455,1010
78,Kembangan,EW6,EW6,,,False,,,,6.0,,,,,,,,,,128632.75,154699.0,0.0,416551,36861.96149,33699.34405,1.321038134,103.9129479,Kembangan,Bedok,East,operational,False,False,"26,24,32,854,30,7,135,28,42,25,2,33,2A,67",14,37460.0,POINT (1.321038134 103.9129479),43,10,5.0,1.089727425685055,False,5.0676093222488285,Tampines,0.5,0.8657718120805369,0.610738255033557,0.5838926174496645,0.6208053691275168,0.3657718120805369,2663
79,Eunos,EW7,EW7,,,False,,,,7.0,,,,,,,,,,186464.75,217598.0,0.0,409423,35779.98835,33560.5859,1.319783549,103.9032258,Geylang East,Geylang,Central,operational,True,False,"26,155,24,854,60A,154,150,2,2A,60T,76,30e,2N,94,15,25,63A,60,67,22,93,30,51,13,28,63,55,61,94A,21,7,63M,966",33,29920.0,POINT (1.319783549 103.9032258),42,7,5.0,1.089727425685055,False,5.9670295284874655,Tampines,0.8624161073825504,0.8087248322147651,0.7248322147651006,0.5838926174496645,0.6208053691275168,-0.05369127516778527,3294
80,Paya Lebar,EW8/CC9,EW8,CC9,,True,,,9.0,8.0,,,,,,,,,,549158.0,562957.25,2.0,409049,34559.69169,33280.11819,1.317247385,103.8922608,Geylang East,Geylang,Central,operational,False,True,"26,155,24,135,154,70,137,2A,76,43,134,853M,67,30,51,13,43e,28,21,70A,70M,40,2,197",24,29920.0,POINT (1.317247385 103.8922608),46,9,7.0,1.030515264507648,False,5.842508641677273,Raffles Place,0.7818791946308725,0.8087248322147651,0.7046979865771812,0.714765100671141,0.5637583892617449,0.026845637583892582,3742
81,Aljunied,EW9,EW9,,,False,,,,9.0,,,,,,,,,,273550.75,270850.75,0.0,388310,33518.60487,33190.00202,1.316432612,103.882906,Aljunied,Geylang,Central,operational,False,False,"26,80A,137,2A,100A,158,62A,62,63A,853M,67,125,51,100,13,80,158A,63,21,125A,40,2",22,39990.0,POINT (1.316432612 103.882906),42,7,8.0,1.0438705859192288,False,5.012384629157316,Raffles Place,0.7214765100671141,0.906040268456376,0.5973154362416108,0.7550335570469798,0.5704697986577181,0.18456375838926176,3958
82,HarbourFront,NE1/CC29,NE1,CC29,,True,,,29.0,,1.0,,,,,,,,,459318.5,469893.0,2.0,98867,26688.0367,27545.853430000006,1.265389384,103.8215302,Maritime Square,Bukit Merah,Central,operational,True,True,"NR6,97,131,97e,188R,30e,166,963R,30,65,100,855,10,80,61,145,57,123M,NR1,143",20,3620.0,POINT (1.265389384 103.8215302),16,5,1.0,1.43567936200001,False,3.9258225906154496,Raffles Place,0.674496644295302,0.38926174496644295,0.4630872483221477,0.07046979865771813,0.9127516778523491,-0.28523489932885904,861
83,Potong Pasir,NE10,NE10,,,False,,,,,10.0,,,,,,,,,205775.75,212478.5,2.0,347694,31977.166760000004,34842.7251,1.33137949,103.8690557,Potong Pasir,Toa Payoh,Central,operational,False,False,"NR6,853,147,506,13,147A,107M,142A,142,853M,107,133",12,11720.0,POINT (1.33137949 103.8690557),40,6,5.0,0.8903224467183267,False,5.606602970589619,Raffles Place,0.4228187919463087,0.610738255033557,0.6845637583892618,0.5838926174496645,0.4060402684563759,0.18791946308724836,2974
84,Woodleigh,NE11,NE11,,,False,,,,,11.0,,,,,,,,,95206.0,90662.75,2.0,347695,32173.31857,35706.37936,1.339190045,103.8708183,Bidadari,Toa Payoh,Central,operational,True,False,"155,NR6,853,135,100A,147,506,100,13,147A,107M,853M,107,133",14,0.0,POINT (1.339190045 103.8708183),28,4,6.0,0.8903224467183267,False,6.489987518273555,Raffles Place,0.5,0.016778523489932886,0.8322147651006712,0.6610738255033557,0.4060402684563759,-0.4832214765100672,2383
85,Serangoon,NE12/CC13,NE12,CC13,,True,,,13.0,,12.0,,,,,,,,,396464.25,365645.5,0.0,556082,32390.68525,36971.75455,1.350633615,103.8727717,Serangoon Central,Serangoon,North-East,operational,True,True,"NR6,135,53,109A,147,506,101,147A,107M,70,116A,103,100A,133,58A,43,105,153,158,45,853M,70B,22,53M,43M,853,315,100,81,45A,107,70A,70M,317,82,116,58,109",38,24760.0,POINT (1.350633615 103.8727717),25,6,4.0,0.9643697811786576,False,7.765507496303116,Raffles Place,0.8959731543624161,0.7114093959731543,0.9328859060402684,0.4697986577181208,0.4798657718120805,-0.18456375838926176,1852
86,Kovan,NE13,NE13,,,False,,,,,13.0,,,,,,,,,285604.75,288440.5,0.0,534799,33758.7578,38027.27944,1.360179171,103.8850649,Kovan,Hougang,North-East,operational,False,False,"119,153,112,101,112A,82,107M,81,80,80A,115,113A,113,107,136",15,24810.0,POINT (1.360179171 103.8850649),27,7,2.0,1.4793041450757496,False,6.722325772437862,Tampines,0.5302013422818792,0.7181208053691275,0.8590604026845637,0.2046979865771812,0.9261744966442952,0.18791946308724827,1389
87,Hougang,NE14,NE14,,,False,,,,,14.0,,,,,,,,,435468.75,429617.5,0.0,538758,34572.87525,39256.12828,1.371292266,103.8923805,Hougang Central,Hougang,North-East,operational,True,False,"161,325,72,87,147,101,147A,107M,151,80A,324,329,153,112,62A,112A,62,132,102,27,89,6N,51,74,80,113,107,165,82,72A,89e,116",32,4720.0,POINT (1.371292266 103.8923805),24,8,2.0,1.2900278445587767,False,6.197197586193638,Tampines,0.8489932885906041,0.4228187919463087,0.7718120805369127,0.2046979865771812,0.825503355704698,-0.42617449664429535,1151
88,Buangkok,NE15,NE15,,,False,,,,,15.0,,,,,,,,,243492.25,238024.75,0.0,545061,34655.42506,40536.34017,1.38287002,103.89312259999998,Compassvale,Sengkang,North-East,operational,True,True,"102,27,43M,43,43e,114",6,20960.0,POINT (1.38287002 103.89312259999998),28,8,2.0,1.015775953249225,False,6.652238434240574,Tampines,0.2046979865771812,0.6845637583892618,0.8456375838926175,0.2046979865771812,0.5469798657718121,0.4798657718120806,1205
89,Sengkang,NE16/STC,NE16,STC,,True,,,,,16.0,,,,,,,,0.0,591570.0,618477.0,0.0,545062,34918.27401,41512.12769,1.391694626,103.8954847,Sengkang Town Centre,Sengkang,North-East,operational,True,False,"161,119,NR6,87,85A,80A,50,374,43,85,371,159A,102,27,43M,89,163A,43e,80,965T,965,109,163,372,159,86,83T,27A,89e,110,83,156",32,61790.0,POINT (1.391694626 103.8954847),31,10,2.0,1.015775953249225,False,6.978497696751568,Tampines,0.8489932885906041,0.953020134228188,0.87248322147651,0.2046979865771812,0.5469798657718121,0.1040268456375838,940
90,Punggol,NE17/PTC,NE17,PTC,,True,,,,,17.0,,,,0.0,,0.0,,,560504.0,545649.5,0.0,828868,35651.3828,42933.24827,1.404546537,103.9020726,Matilda,Punggol,North-East,operational,True,True,"381,119,117,34A,34,50,43,85,386,62A,62,386A,3,382A,117M,382,136,43M,6N,84,43e,382W,384,118,382G,83T,82,39,83",29,52200.0,POINT (1.404546537 103.9020726),22,7,1.0,1.6057802729190942,False,7.442719677699982,Tampines,0.8221476510067114,0.9395973154362416,0.906040268456376,0.07046979865771813,0.9664429530201344,0.1174496644295302,577
91,Chinatown,NE4/DT19,NE4,DT19,,True,,,,,4.0,,,19.0,,,,,,590519.25,581757.0,2.0,58362,29316.049,29628.47894,1.284223919,103.8451438,China Square,Outram,Central,operational,False,True,"186,147,124,147A,12,961M,2A,2,961,851,970,63A,33,CT8,166,851e,190,174,51,80,CT18,63,174e,61,145,12e,143,54,197",29,1430.0,POINT (1.284223919 103.8451438),39,40,16.0,0.4574257714124688,False,0.7024270458848155,Raffles Place,0.8221476510067114,0.3221476510067114,0.04697986577181208,0.8926174496644296,0.09395973154362416,-0.5,8152
92,Clarke Quay,NE5,NE5,,,False,,,,,5.0,,,,,,,,,135925.5,138023.5,2.0,59815,29473.12494,30088.70379,1.288386024,103.8465552,Clarke Quay,Singapore River,Central,operational,False,False,"NR6,5N,195,147,124,147A,12,961M,2N,2A,1N,32,851,961,195A,NR5,63A,33,166,851e,190,174,6N,51,NR8,NR3,NR2,80,63,4N,174e,61,145,12e,NR1,3N,2,54,197",39,130.0,POINT (1.288386024 103.8465552),48,45,18.0,0.4886781618252513,False,0.7224482438673576,Raffles Place,0.9093959731543624,0.1644295302013423,0.053691275167785234,0.9429530201342282,0.11409395973154365,-0.7449664429530201,8900
93,Little India,NE7/DT12,NE7,DT12,,True,,,,,7.0,,,12.0,,,,,,306848.5,326560.0,2.0,229900,29817.20857,32124.85018,1.306800197,103.84964709999998,Farrer Park,Rochor,Central,operational,False,True,"170A,NR6,147,5N,139,131,980,1N,56,851,48,166,67,857,851e,6N,64,65,23,960,131A,57,3N,960e",24,2660.0,POINT (1.306800197 103.84964709999998),56,46,18.0,0.4774197006579797,False,2.529355827776266,Raffles Place,0.7818791946308725,0.36577181208053694,0.2953020134228188,0.9429530201342282,0.10738255033557048,-0.4161073825503356,6498
94,Farrer Park,NE8,NE8,,,False,,,,,8.0,,,,,,,,,299396.75,336114.0,2.0,218703,30243.52065,32689.37956,1.311905573,103.8534777,Farrer Park,Rochor,Central,operational,False,False,"141,131",2,2660.0,POINT (1.311905573 103.8534777),53,42,14.0,0.7096527709885735,False,3.0971101073911154,Raffles Place,0.08053691275167785,0.36577181208053694,0.3624161073825503,0.8489932885906041,0.20134228187919465,0.2852348993288591,4792
95,Boon Keng,NE9,NE9,,,False,,,,,9.0,,,,,,,,,323272.75,288052.5,0.0,328260,31144.04501,33510.974610000005,1.319335709,103.8615695,Bendemeer,Kallang,Central,operational,False,False,"125,130,NR6,21,857,147,64,65,13,23,985,139,31,140,133",15,37570.0,POINT (1.319335709 103.8615695),50,17,10.0,0.648880450373166,False,4.073235695128358,Raffles Place,0.5302013422818792,0.87248322147651,0.4765100671140939,0.7919463087248322,0.15771812080536912,0.3422818791946308,3844
96,Admiralty,NS10,NS10,,,False,10.0,,,,,,,,,,,,,702827.25,616087.25,0.0,738344,24402.38663,46918.5068,1.440588562,103.8009905,Woodlands East,Woodlands,North,operational,False,False,"965A,913,962,912,965,962C,964,904,901M,NR2,965T,912A,969",13,98980.0,POINT (1.440588562 103.8009905),23,9,3.0,1.5358149236906202,False,1.5358149236906202,Woodlands,0.4630872483221477,0.9865771812080536,0.1812080536912752,0.34899328859060397,0.9395973154362416,0.5234899328859061,1101
